Timestamp;Filename;OCR_Text;Perusahaan tidak jelas atau tidak ada informasi valid (40%);Deskripsi posisi, persyaratan, dan lokasi kerja yang tidak jelas (25%);Deskripsi pekerjaan tidak spesifik (Jobdesc) (20%);Tidak ada proses wawancara dan seleksi yang jelas(5%);Ada permintaan biaya pendaftaran(5%);Gaji tidak realistis (5%);Total;Label
2022-07-20T02:42:48.000Z;2022-07-20_post_lokerjakarta.info2141_image.jpg;kenançan Hi, Teman Mantan! We are hiring! Commis BakerylPastry for Jakarta area @insidekenanganbrands;0;0,25;0,2;0,05;0;0;0,5;Not Fraud
2022-07-20T02:40:57.000Z;2022-07-20_post_lokerjakarta.info2142_image.jpg;Grow your passion here erajaya eCareer Group of Companies WE ARE HIRING! Key Account Manager Responsibilities: Conduct yearly account plan with partner & coordinate with internal Responsible for Account Growth, Sales performance and In House Share Managing & Monitoring forecast accuracy Monitoring AR performance Responsible for Human resource development Requirements: Bachelor degree from any major Minimum 12 years working experience in sales operational to handle Modern Channel in device category Preferably coming from Gadget retail or technology industries Good interpersonal skill and willing to work under pressure Willing to travel Willing to be placed in Jakarta office Send your CV} agustina.01@erajaya.com Subject: FROM IG/ Linked In/ TikTok Name Position BE CAREFULI Erajaya recruitment DO NOT charge any fee through out the hiring process! ats.erajaya.com in erajayaswasembada J@ erajaya_career;0;0;0;0;0;0;0;Not Fraud
2022-07-19T11:07:32.000Z;2022-07-19_post_lokerjakarta.info2144_image.jpg;"Kami perusahaan yang bergerak di bidang Facility Services yang berlokasi kantor di Jakarta Barat 9-5 mencari, kandidat untuk menempati posisi: OneSolid Integrated Facility Services Digital Marketing/ Graphic Designer Kualifikasi Pendidikan minimal SMA, Umur maksimal 30 Tahun; Pengalaman bekerja minimal 2 Tahun, Memiliki minat pada Business Development, Dapat mengoperasikan aplikasi Adobe Illustrator; Adobe Photoshop dan Adobe Premier serta memiliki kemampuan dasar Adobe After Effect (lebih disukai) , Memiliki kemampuan dan konsep Desain Grafis, Photography dan Videography, Memiliki pengetahuan dasar SEO; Customer Relation Management (CRM), Social Media Organic (SMO), SEM (Google Ads), dan Social Media Adv (Facebook/lnstagram Ads), Memiliki kemampuan dasar Wordpress (Berpengalaman min tahun lebih disukai) , Terbiasa mengelola Social Media seperti Facebook, Instagram; dan Linkedin (minimal tahun). LOREM IPSUM WE ARE HIRING ! Kirimkan CV dan Portofolio kamu dalam bentuk format PDF ke alamat email: humanresources@jpigroup.co.id www jpigroup coid onesolid_official OneSolid PT Jayant Perdana Indonesia";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T09:30:51.000Z;2022-07-19_post_lokerjakarta.info2146_image.jpg;KD WE ARE PT. KARYA DELITAMA PERGUDANGAN PANTAI INDAH HIRING JLRAYA PERANCIS NO.3 -5 DADAP KEC. KOSAMBI, TANGERANG, BANTEN 15211 SUPERVISOR IT DESKRIPSI PEKERJAAN 1 Mampu set-up database web server sendiri 2. Mampu mengelola dan membuat aplikasi dan web 3. Mampu melakukan tracking code saat terjadi bug 4 Mampu membuat aplikasi mobile untuk keperluan inventory maupun e-commerce SPESIFIKASI 1. Usia maksimal 30 tahun 2. Pendidikan 51 sistem informasi informatika 3. Pengalaman minimal 3 tahun dibidang web & it Support Wajib memahami html,javascript & css 5. Mampu memikirkan sisi responsif dari web yang di kelola 6 Memahami database SQL 7. Mengerti sistem NAS Synology Server 8. Mempunyai ide kreatif untuk pembuatan konten web 9. Mempunyai jiwa kepemimpinan yang baik 10 Memiliki tambahan kemampuan design & Video editing menjadi nilai tambah KIRIM CV MU KE SINI HRD.JKT@KDGROUP.CO.ID KARYA_DELITAMA PENEMPATAN KABTANGERANG;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T08:35:16.000Z;2022-07-19_post_lokerjakarta.info2147_combined.jpg;"PERHATIAN Madgasoar KEPALA_TOKO PETSHOP BERPENGALAMAN MINIMAL 2 TAHUN Kami adalah Madagascar Petshop yang memiliki visi memperluas cabang-cabang kami diseluruh Jabodetabek bahkan seluruh Indonesia, bergerak di bisnis penyediaan produk dan jasa bagi keperluan hewan peliharaan, mencari orang yang luar biasa untuk bergabung dan membangun bisnis ini. Jadilah Kepala Toko Madagascar Petshop jika Anda: Sudah berpengalaman menjadi kepala toko di petshop/ RETAIL minimal 2 tahun Memiliki sifat jujur dan bertanggungjawab Berkemampuan untuk memimpin dan membentuk tim yang solid Memiliki kemampuan marketing di dalam menarik pelanggan Pecinta hewan terutama Anjing dan Kucing Pendidikan minimal SMA atau sederajat Belum berkeluarga (single) usia maksimal 35 tahun Agar Anda Semakin Yakin Dimana saya akan ditempatkan? Posisi ini akan ditempatkan di Madagascar Petshop Cabang Borobudur Jelambar Baru/ Lippo Karawaci. Namun bila ada kesempatan dan karyawan yang bersangkutan bersedia, maka ada kemungkinan untuk mutasi. Apa saja keuntungan untuk Gaji pokok yang disesuaikan dengan pengalaman Bonus dari omset penjualan setiap bulan THR pada saat lebaran yang membuat kami berbeda? Kami percaya bekerja yang FUN dan bersedia IMPROVEMENT akan membuat kami bekerja lebih op- timal dan kreatif dan kami juga serius untuk SUKSES Hanya jika memenuhi kriteria, kirim CV foto anda ke madagascarenterprise0g @gmail com atau WA ke no 081808228898 paling lambat 30 Juli 2022 dengan subyek ""Kepala Toko"" Semua CV ditangani dengan sangat rahasia dan hanya kandidat terpilih yang akan dihubungi. PERHATIAN KASIR/_STAFF SALES PETSHOP BERPENGALAMAN MINIMAL 1 TAHUN Kami adalah Madagascar Petshop yang memiliki visi memperluas cabang-cabang kami diseluruh Jabodetabek bahkan seluruh Indonesia, bergerak di bisnis penyediaan produk dan jasa bagi keperluan hewan peliharaan, mencari orang yang luar biasa untuk bergabung dan membangun bisnis ini. Jadilah Kasir dan Staff Sales Madagascar Petshop jika Anda: Sudah berpengalaman menjadi kasir di petshop atau Retail minimal 1 tahun Memiliki kemampuan berkomunikasi yang baik, Dapat bekerjasama sebagai satu tim Cepat beradaptasi dengan lingkungan dan aturan yg baru Pecinta hewan terutama Anjing dan Kucing Pendidikan minimal SMA atau sederajat Belum berkeluarga (single) usia maksimal 35 tahun Agar Anda Semakin Yakin _ Dimana saya akan ditempatkan? Posisi ini akan ditempatkan di Madagascar Petshop Pluit Village/ Borobudur. Namun bila ada patan dan karyawan yang bersangkutan bersedia, maka ada kemungkinan untuk mutasi. Apa saja keuntungan untuk saya? Gaji pokok yang disesuaikan dengan pengalaman_ Bonus dari omset penjualan setiap bulan THR pada saat lebaran Apa yang membuat kami berbeda? Kami percaya bekerja yang FUN dan bersedia IMPROVEMENT akan membuat kami bekerja lebih optimal dan kreatif dan kami juga serius untuk SUKSES Hanya jika memenuhi kriteria kirim CV foto anda ke madagascarenterpriseog gmail com atau WA ke no 081808228898 paling lambat 30 Juli 2022 dengan subyek ""Kasir/ Staff Toko"" Semua CV ditangani dengan sangat rahasia dan hanya kandidat terpilih yang akan dihubungi. Madgascar saya? Apa7 kesem-";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T06:05:14.000Z;2022-07-19_post_lokerjakarta.info2148_combined.jpg;"A JOIN K US BE PART OF OUR TEAM ANTARAKATA GROUP CAREER >> A KITCHEN Sous Chef; CDP, Demi Chef; Cook, Steward Requirements_ Male or Female (maximum age: 30 years old) Minimum year experience at the same position; preferably having experience in kitchen area Communicative; active; outgoing and enthusiastic is mandatory Adaptive and able to work independently as well as teamwork with partners Work Placement: Pantai Indah Kapuk (PIK), Jakarta Tell us about yourself thru CV Send it to: info@antarakatagroupcom A K HEAD BAR Requirements_ Male or Female (maximum age: 30 years old) Minimum 2 year previous work experience Communicative; active; outgoing and enthusiastic is mandatory Adaptive and able to work independently as well as teamwork with partners Work Placement: Pantai Indah Kapuk (PIK), Jakarta Tell us about yourself thru CV Send it to: info@antarakatagroup.com BAR STAFF Barista, Cashier; Floor Waiter/Waitress Requirements _ Male or Female (maximum age: 30 years old) Minimum year experience at the same position; preferably having experience in bar concept Communicative; active; outgoing and enthusiastic is mandatory Adaptive and able to work independently as well as teamwork with partners Work Placement: Pantai Indah Kapuk (PIK) Jakarta Tell us about yourself thru CV Send it to: info@antarakatagroup.com";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T05:54:18.000Z;2022-07-19_post_lokerjakarta.info2149_image.jpg;"MDI MEGA DAGANG INTERNASIONAL DIBUTUHKAN = Content Creator & Admin Social Media (Magang) PERSYARATAN = 01. Wanita (Berpenampilan menarik). 02. Pendidikan Min SMA. 03. Komunikatif & Creative. 04. Terbiasa tampil di depan publik. 05. Menguasai Bahasa Inggris. 06. Aktif di Sosial Media (IG, Tiktok; dll.) 07. Mampu menggunakan Media Sosial dan Sistem Belanja Online dengan PENEMPATAN CIBINONG, BOGOR sangat baik (IG, Tiktok; Shopee; dll) 08. Menguasai Fotografi, Videografi , Desain Grafis, Copy Writing & Editing. Bagi Anda yang Memenuhi Persyaratan, Segera Kirimkan Surat Lamaran /cV, 09. Up to date dengan perkembangan dengan mencantumkan Social Media Teknologi dan Sosial Media. serta melampirkan Portofolio Anda 10. Memiliki motivasi belajar yang tinggi. melalui email di bawah ini, Terima Kasih. 11. Mampu bekerja dibawah tekanan. 12, Usia Maksimal 25 Tahun; MDI CORPORATION recruitment@mdicorporation.co.id";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T05:50:32.000Z;2022-07-19_post_lokerjakarta.info2150_image.jpg;"MYVB dTELIER We Are Hiringl SALES ASSISTANT SPG UNTUK PENEMPATAN sOGO PONDOK INDAH MALL Requirements Wanita; usia maksimal 28 tahun Minimal lulusan SLTA SMK Minimal pengalaman tahun sebagai SPG di bidang Retail Fashion Berpenampilan menarik, energik dan komunikatif Jujur, teliti dan bertanggung jawab Memiliki kemampuan komunikasi dan melayani customer Kirim resume CV ke: myvb.recruitment@gmail.com WA 0877-1557-1000 (No Call) subject MYVB SOGO PIM APPLY NOW!";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T05:41:58.000Z;2022-07-19_post_lokerjakarta.info2151_image.jpg;"Let's join our team as PASTRY COOK Kualifikasi 1. Pria/wanita berusia 18-30 tahun. 2. Memiliki pengalaman min. 2 tahun sebagai pastry cook. 3. Mampu bekerja di dalam tim atau individu. 4. Jujur; bertanggung jawab, dan dapat bekerja di bawah tekanan: 5. Wajib sudah vaksin min. 2x 6. Diutamakan berdomisili di Jakarta_ Penempatan Sunter Jakarta Utara Kirim CV Anda ke rpa.financeacc@gmail.com email subject: Position Name";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T05:28:37.000Z;2022-07-19_post_lokerjakarta.info2152_image.jpg;"Area : Infinity Jakarta Pusat Plus Solution Jakarta Selatan okulaku Jakarta Barat Tangerang Banten Requirements HIRING Wanita/Pria maks 27 th (Single) Min lulusan SMU /Sederajat Good Looking PT INFINITY PLUS SOLUTION Target oriented mewakili AKULAKU sedang Berpengalaman min 1 thn sebagai membutuhkan merchant acquisition Memiliki kendaraan pribadi Opportunities Aktif, Jujur, Disiplin dan Bertanggung SALES ACQUISITION MERCHANT Jawab Job Desc Benefit Gaji Pokok UMK Setempat Menawarkan Merchant Incentive/ Bonus bergabung ke Akulaku Jenjang Karir Fasilitas : Training Syarat kelengkapan Surat Lamaran; CV, Foto KTP Foto Ijazah. Foto 3x4. Surat Sehat; SKCK (Bisa Menyusul) Sertifikat Lainnya (Jika Ada) Apply your CV to Email kasogi@infiplus.net Subject : Merchant_Nama Lengkap_Area more information 0851-5997-7063 (WA ONLY) TIDAK DIPUNGUT BIAYA APAPUN WWW infiplus.net";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T05:17:55.000Z;2022-07-19_post_lokerjakarta.info2153_image.jpg;"PT . HONTO INTISUK S ES We're Hiring! Admin Operational Usia 18-26 tahun; Fulltimer (6 hari kerja) Min. Lulusan SMA/SMK dari segala jurusan Dapat bekerja cepat tanggap Tech savvy; fasih media sosial & Microsoft Office Menyukai bidang dekorasi interior (optional) SEND YOUR CV TO kangenrumah furn@gmail com #Lampirkan penghasilan yang diharapkan pada isi Email Full WFO Subject Email Grogol; Jakarta Barat: 'Job Position'";0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-19T03:56:44.000Z;2022-07-19_post_lokerjakarta.info2154_image.jpg;tmt JAKARIA Irtjaya Maju Totallndo PERSYARATAN PIGISTAF PRIA WANITA USIA 18 - 30 TAHUN PENDIDIKAN MINIMALSMA MEMILIKI KENDARAAN RODA 2 PENGALAMAN MINIMAL 1 TAHUN REMRUTMEN TELITI, ULET, KOMUNIKATIF MEMILIKI LAPTOP PRIBADI DAPAT BEKERJA DENGAN TEAM SERTFIKAT VAKSIN (MIN VAKSIN 1) APPLY YOUR CV AND SUBMIT : Join SUBJECT NAMA_PIC/STAFF RO US! TO TMTHRD@TRIMAJU COM R 085156055590 E JOBDESK : MELAKUKAN REKRUTMEN YANG SUDAH DI TETAPKAN E OLEH PERUSAHAAN, BERKORDINASI DENGAN USER, DAN LAINNYA;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-19T03:47:34.000Z;2022-07-19_post_lokerjakarta.info2155_image.jpg;N MR REALTY Moriah Reign LET'S Jo IN! We Invite You to Join Our Team. Positions Available MARKETING PROPERTY Benefit Career Path Rewards Flexible Working Time Unlimited Income Guidance from an experienced team in the property sector to be successful APPLY NOW! More Information 0817 787 817;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-19T03:20:51.000Z;2022-07-19_post_lokerjakarta.info2156_image.jpg;JAKARTA CHILDREN CENTER GFA Tiv | T Y 175 Hk 5 T Jakarta Chldren Center Currently looking for an Early Childhood Educator Full time position & to start immediately Requirements Able to make positive and engaging interactions with young children Able to work independently Previous experiences in education or children related industry Flexible, easy to adapt, and creative Fluent in English, min. S1 preferably from psychology or early childhood education background Job Description Develop and evaluate educational programs for young learners Teach young learners in small group settings Facilitate learning by gaining understanding of learner's abilities to learn and encouraging them in a formative manner Assess the educational media used for the programs and create an inventory Please send your CV to jakartachildrencenter@gmail.com;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T03:18:42.000Z;2022-07-19_post_lokerjakarta.info2157_image.jpg;WG ARG LIRINGB PERSONAL ASSISTANI Kualifikasi : Wanita DIRECTOB Umur 23 sld 27 Deskripsi Thn Belum menikah Pekerjaan: Berpenampilan menarik good Menjadi looking perantara Pengalaman min 1-2 tahun pihak-pihak yg sebagai PA atau ingin sekretaris berhubungan Direktur secara internal Pendidikan min S1 dengan IPK dan external 3.00 Mengatur Mengerti, kegiatan dan mengikuti dan up to date fahsion agenda pimpinan dan lifestyle secara internal terkini serta external Lancar komunikasi dan Melakukan tulis dalam kegiatan bahasa Inggris administratif Toefl ielts Mengelola akun Memiliki A sosial media kemanpuası Melakukan video dan editingldesign di membuat konten Mempunyai sosial aplikasi androidl media aktif los TikTok dan IG ) Domisili kota Bogor dan sILaHKan Kırım CV Ke crossover sektaiki SIM Al Email : Loker PaJsroupegmalL com SIM € bisa kendaraan roda 4 lebih diutamakan );0;0;0;0;0;0;0;Not Fraud
2022-07-19T02:57:30.000Z;2022-07-19_post_lokerjakarta.info2158_image.jpg;WE ARE CV. SUKANYETAK HIRING SOLUSINDO PERUSAHAAN YANG BERGERAK DALAM DIGITAL PRINTING & SALES & MARKETING OFFSET, SABLON KAOS, Job Deskripsi MERCHANDISE ETC Min SMA/Sederajat Kreatif & Inovatif Mengerti Sosial Media Orientasi Pada Target & Bertanggung Jawab Mampu bekerja team maupun Individu Mahir dalam self Improvement Nilai Tambahan Mampu Merealisasi Ide ide Kreatif HOW TO SEND YOUR INFO: CONTACT PERSON SuKA NYETAK 0878-8255-3117 RUKO CORDOBA BLOK E N0 37 LT 3 CIPONDOH, TANGERANG SUKANYETAK@GMAILCOM Jujur;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-19T02:39:58.000Z;2022-07-19_post_lokerjakarta.info2159_image.jpg;di PT.Djakarta Transport Jaya LOWONGAN PEKERJAAN Mekanik mobil Persyaratan Lulusan minimal SMK otomotif Diutamakan memiliki pengalaman dibidang mekanik minimal 2 tahun Menguasai mesin dan elektrical Loyalitas dan tanggung jawab Bekerja dibawah tekanan Kirim CV ke: JI. Peternakan III no 19 kapuk. Jak-Bar djakartatransport@gmail.com djakartatransportjaya;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-19T02:37:01.000Z;2022-07-19_post_lokerjakarta.info2160_image.jpg;ARE YOU A JUNIOR BARISTA 1 BAR HELPER? Max 30 years old. Training in culinary or 1 year experience in relevant field. Able to follow recipe cards. Able to work individually and a part of team. Highly responsible and honest_ Strong time management and multitasking skills. EMAIL YOUR CV TO ANDREW@SPOONIFY.CO WITH THE SUBJECT: POSITION YOURNAME as;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-19T02:35:50.000Z;2022-07-19_post_lokerjakarta.info2161_image.jpg;FULL TIME WE'RE HIRING #Payka_ PEMBUAT POLA & JAHIT SAMPEL KIRIM LAMARAN KE: E mail :Layka_moslemwear@Yahoo.com Requirements: Mampu mengerjakan sampel produksi min.1-2 model/hari Memiliki pengalaman dibidang koveksilgarmen. Sampel diberikan dalam bentuk gambar & baju. Dapat memberikan arahan kepada tukang potongl gelar dan penjahit terkait teknis pekerjaan. Dapat bekerjasama dalam menjaga kualitas dan hasil yang maksimal Memiliki disiplin waktu dan bertanggung jawab terhadap pekerjaan. Waktu kerja Senin Sabtu, 08.00-18.00. Minggu libur_ Benefits Gaji bulanan Bonus per sampel. Bonus Target.;0;0,25;0;0;0;0;0,25;Not Fraud
2022-07-18T11:03:37.000Z;2022-07-18_post_lokerjakarta.info2162_image.jpg;JAKARTA CHILDREN CENTER GFA Tiv | T Y 175 Hk 5 T Jakarta Chldren Center Currently looking for an Early Childhood Educator Full time position & to start immediately Requirements Able to make positive and engaging interactions with young children Able to work independently Previous experiences in education or children related industry Flexible, easy to adapt, and creative Fluent in English, min. S1 preferably from psychology or early childhood education background Job Description Develop and evaluate educational programs for young learners Teach young learners in small group settings Facilitate learning by gaining understanding of learner's abilities to learn and encouraging them in a formative manner Assess the educational media used for the programs and create an inventory Please send your CV to jakartachildrencenter@gmail.com;0;0;0;0;0;0;0;Not Fraud
2022-07-18T07:43:02.000Z;2022-07-18_post_lokerjakarta.info2163_image.jpg;WE ARE HIRING DIGITAL MARKETING Requirements Memiliki pengalaman tahun dibidang Digital Marketing- Menguasai Google ads, Istagram ads, Facebook ads. Menguasai SEO dan SEM. Bisa membuat strategi & Inovasi Marketing Merencanakan Marketing campaign & Budget Iklan. Mempunyai keahlian menganalisa market. Jujur , Disiplin & Loyal. Send Your Resume 0812-2946-1795;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-18T06:00:06.000Z;2022-07-18_post_lokerjakarta.info2164_image.jpg;JOIN US AND BE A PART OF OUR TEAM! WERE HIRING ASSISTANT DRESSMAKER PENJAHIT ASSISTANT DESIGNER DI BUKA UNTUK : WANITA SINGLE (18-30 TAHUN) PENDIDIKAN TERAKHIR SMASEDERAJAT MEMILIKI MINAT DAN SUKA DENGAN MENJAHIT MEMILIKI ATTITUDE DAN KEMAMPUAN KOMUNIKASI YANG BAIK MAMPU BEKERJA DALAM TEAM SENANG BEKERJA DI DUNIA FASHION BERDOMISILI DI WILAYAH JAKARTA SEKITAR JAKARTA SELATAN DIUTAMAKAN YANG MAU BEKERJA ATAU MENJAHIT MULAI DARI NOL TIDAK MASALAH WALK IN INTERVIEW KIRIMKAN CV TERLEBIH DAHULU MELALUI: WHATSAPP +62 877 817 91 933 LOKASI STUDIO JAKARTA SELATAN N D ^ P R / V A T E;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-18T03:19:33.000Z;2022-07-18_post_lokerjakarta.info2165_combined.jpg;weare looking for KITCHEN HELPER usia 18 25 tahun send your CVto our DMor emall nunatearoomjakartazz@gmail com muna Tearoom;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-18T02:27:45.000Z;2022-07-18_post_lokerjakarta.info2166_image.jpg;We ahe HIRING Manager cbeff Qualification: dan wanita berpenampilan rapi pengalaman min Ith lebih diutamakan lokasi cafe di Jakarta Timur kirim CV ke hello@roemahpolonia.com pria;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-18T02:26:00.000Z;2022-07-18_post_lokerjakarta.info2167_image.jpg;DIBUTUHKAN SALES OFFICER (1 orang) Tugas Tugas Utama adalah mencari, follow up dan menerima order dari Calon Customer Baru maupun Customer yang sudah ada. Membina hubungan dan relasi yang baik dengan Customer. Mencari omset dalam menyelesaikan target penjualan perusahaan. Mengerjakan pekerjaan lain yg di-instruksi oleh Atasan. Kualifikasi Pria, Usia Max 40 Thn Min. SMU teliti, luwes, rajin dan bertanggungjawab Memiliki Kendaraan sendiri, minimal Roda Dua Berpengalaman min. 1-2 tahun sebagai Sales/Marketing (Jika berpengalaman di bidang baut lebih disenangi). Memiliki relasi atau jaringan customer/pelanggan Jika ada lebih disenangi ) Gaji + Komisi (Dibicarakan saat interview) Lokasi Kantor di TANGERANG, CIBODAS Sudah Vaksin PT. LNTAN FASTENER INDONESIA Lamaran ditujukan ke email Ifasterner indonesia gmail com atau Hubunqi Lim (WA 0812-99006637) Tidak melayani telepon karena kadang sibuk di area pabrik, tidak kedengarah Jujur,;0;0;0;0;0;0;0;Not Fraud
2022-07-18T02:19:15.000Z;2022-07-18_post_lokerjakarta.info2168_image.jpg;"OH MY LOWONGAN KERJA KITCHEN (PRIA) JATIWARINGIN Persyaratan 1. Pendidikan min. SMA/ SMK / setara 2 usia 19 22 tahun 3. Jujur; bisa bekerja cepat, bekerja 4. Full time, tidak bisa part time (tidak sedang kuliah) 5. Penempatan untuk outlet JATIWARINGIN JI. Jatiwaringin Raya no 48 (sebelum Starbucks) GMap OH MY GRILL JATIWARINGIN kirimkan Surat lamaran, CV langsung ke outlet atau melalui email ohmygrill.indo@gmail.com Cantumkan judul KITCHEN JT a GRILL gesit";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-18T01:58:10.000Z;2022-07-18_post_lokerjakarta.info2169_image.jpg;We are Hiring Content Creator CYDIA Qualifications Fluency in English is a Must Cryptocurrency Enthusiast/ Native Knowledgeable to Tiktok Video Editing Out of The Box Thinker Send your CVIPortfolio to cydiayieldsocial@gmailcom;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-18T01:34:19.000Z;2022-07-18_post_lokerjakarta.info2170_image.jpg;pian Were hiring. SENIBA ACCBUNt EXECUTIUE Senior Account Executive Degrce In Publlc Relatlons, Mass Communlcatlons or simllar Have 3-5 years experiences as Account Executive (preferably in PR Agency) Able to bulld and execute communlcations strategy and planning, prioritles and manage multiple assignments Intense {0 detall and deadline orented Excellent wrltten and verbal English and Bahasa Excellent Interpersonal and communlcatlon skllls both In verbal and written Have good connection wlth local & natlonal media In Indonesla There will be a written test for thIs position send your resume to info@piarconsulting.com;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-07-18T01:26:56.000Z;2022-07-18_post_lokerjakarta.info2171_image.jpg;Jeyinsun: alacichinlslFood 1 6 WE ARE HIRING! Outlet Manager (min experience 2 years as Manager Restaurant) Cashier (min experience 1 year as cashier) For branch YinYang Dimsum senopati Send Your CV to: f jobs.yinyangdimsum @gmail.com 8E;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-17T10:37:07.000Z;2022-07-17_post_lokerjakarta.info2172_image.jpg;"KUPU Info Loker PT. SINARDIPAMAS SEJAHTERA is looking for Marketing Admin DKI Jakarta Mulai dari Rp. 5,ooO,ooo/Bulan Pendidikan min. D3 dari segala jurusan; (freshgraduate are welcome) Mengerti IT, mampu bekerja secara individual maupun dalam team, dan menangani tugas bersamaan dengan prioritas yang tepat. Berkomunikasi dengan baik (Mampu Memberikan Penjelasan Produk kepada Customer dengan baik) Menguasai Bahasa Inggris Aktif Familiar menggunakan komputer Menguasai Ms Office; E-Mail dan System Memiliki SIM-C (optional) Daftar melalui link: bit.lylkupujobs #MELANGKAHMAJU Ghnoh Avullable en che kupu.id Google App Store Play";0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-17T10:36:17.000Z;2022-07-17_post_lokerjakarta.info2173_image.jpg;"KUPU' Info Loker [#OeXT' LGVnL Dsusuñ L Yinyang Dimsum Senopati is looking for Cashier Jakarta Selatan Mulai dari Rp. 2,6o0,ooo/Bulan Teliti dalam bekerja Jujur dan bertanggung jawab Mampu mengoperasikan microsoft word dan excel Mengetahui semua jenis Pembayaran; EDC; QR dan lainnya Mempunyai pengalaman Ith sebagai cashier Daftar melalui link: bit.lylkupujobs #MELANGKAHMAJU ehion Avallacle enche kupu.id Google Play App Store";0;0;0,2;0;0;0,05;0,25;Not Fraud
2022-07-17T08:29:53.000Z;2022-07-17_post_lokerjakarta.info2174_image.jpg;{ebab ung #YakinKenyanq OPEN RECRUITMENT KEBAB ATUNG STAFF OUTLET Kualifikasi Pria/Wanita usia Max 25 tahun Pendidikan SMA/Sederajat Min berpengalaman 1 tahun F8B Jujur, bersih, berpenampilan menarik Siap berkerja dibawah tekanan Siap berkerja timlindividu Memiliki kendaraan lebih diutamakan Domisili Jakarta Selatan Benefit Aingk Gaji Pokok Uang makan Lemburan Bonus prestasi Kirim cv dan lamaran sebelum tanggal 20 Juli 2022 Jrismandanaı6@gmail.com Subject: Lamaran Kebab Atung;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-17T06:19:15.000Z;2022-07-17_post_lokerjakarta.info2175_image.jpg;"Dicari: BOENG A Nail Artist N a | l 8 40 L Kualifikasi Wanita usia 25 40 tahun, max. SMA /sederajat Berpengalaman dengan keahlian yang sama min. 1tahun Berpenampilan menarik dan tertarik dengan dunia kecantikan; khususnya kuku Memiliki penglihatan yang baik Jujur dan bersedia bekerja dengan tim Domisili tempat tinggal di Jakarta Selatan atau Tangerang Selatan Mau bekerja dengan serius dan kontrak Fasilitas Gaji pokok makan Komisi Mohon kirimkan surat lamaran, CV , fotokopi KTP , dan foto terbaru melalui WhatsApp dinomor 0856 8727 747 atau email ke hrd rumahboengaagmail.com Boenga Nails & Relax JI. Gedung Hijau Raya No. Pondok Indah, Jaksel kerja Uang 26,";0;0;0,2;0;0;0;0,2;Not Fraud
